,0,1,2,3,4
[ 5  1  7  0  1  5 19  7  0 -5 15],91.82164547905337,-22.350680959335197,-26.356965042065728,-32.26126492887987,-48.2728269490768
[ 6  1  7  0  1  5 19  7  0 -5 16],11.995932269219225,-7.798095538522601,0.0,43.581548982997234,-39.24262875574
[ 5  1  7  0  1  5 19  7  0 -5 17],76.78553222423803,-11.132842277146777,-11.82543286,-32.11002664894115,-56.657746492397415
[ 4  1  7  0  1  5 19  7  0 -5 18],18.40557406349143,-45.2036711507435,64.32069924563004,-36.515223561181756,-66.5170201579657
[ 4  0  7  0  1  5 19  7  0 -5 19],82.54198506641721,-6.511492927643809,17.8206,-18.158017048733747,-65.99276338588355
[ 5  0  7  0  1  5 19  7  0 -5 24],6.05497584426,-3.1861957994713976,-33.29009287668376,-14.956746942491769,-57.818386480296425
[ 6  0  7  0  1  5 19  7  0 -5 25],29.5702830217122,-3.249371054085089,-11.665578716374,17.98298515537314,-48.52922670828766
[ 6  1  7  0  1  5 19  7  0 -5 26],18.35603831793426,-3.891568486,-26.48529630683626,18.144620297520003,-39.2436046
[ 6  0  7  0  1  5 19  7  0 -5 28],29.935250844,-5.0125086123508,-11.71948,12.206241546000001,-38.979501508
[ 6  1  7  0  1  5 19  7  0 -5 29],23.642394,-4.0,-7.96,23.642394,-10.0
[ 6  2  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 1  0  7  0  1  5 19  7  0 -5 14],44.72466451343221,-5.201682378507841,75.4853707144351,-5.400955412211332,-76.13815308054939
[ 2  1  7  0  1  5 19  7  0 -5 29],40.760791255806,-41.864698296513424,57.3707549947173,-52.50167489240868,-49.0099501
[ 3  0  7  0  1  5 19  7  0 -5  8],152.47419899990797,-9.264079883805536,75.9493956602648,-37.858022793710745,-118.21619166588604
[ 2  0  7  0  1  5 19  7  0 -5 14],61.238486602483704,-3.757943852723471,77.79511572587663,-50.556287447915395,-184.83689139238405
[ 2  1  7  0  1  5 19  7  0 -5 19],66.04383837747767,-18.1261265179137,101.21289336714673,-37.732733734284494,-92.76149848871079
[ 1  1  7  0  1  5 19  7  0 -5 21],36.90410761753061,-6.096124404571027,93.7573694936251,-5.2680821107847615,-84.13429946260865
[ 1  2  7  0  1  5 19  7  0 -5 24],104.40250517322562,-8.179416867551469,88.37871995915849,-8.409471656439425,-149.52358575189194
[ 3  0  7  0  1  5 19  7  0 -5 10],84.42246902765073,-4.537355139288949,114.94386577527507,-48.309414669033956,-82.74051600343732
[ 4  0  7  0  1  5 19  7  0 -5 11],48.08124675433549,-3.853283091055781,92.43770072352108,-27.47930485523444,-47.661570325007176
[ 4  0  7  0  1  5 19  7  0 -5 12],24.593678718245698,-3.668859229823737,74.81936616509704,-20.74013557912832,-47.35765893317104
[ 3  0  7  0  1  5 19  7  0 -5 16],83.26439559398708,-6.7791702448836775,108.52774793956368,-42.48855309100516,-109.88750545449801
[ 3  1  7  0  1  5 19  7  0 -5 17],66.20353639441078,-28.168785174476728,70.79907203529108,-51.836015476497344,-83.3999475613317
[ 3  1  7  0  1  5 19  7  0 -5 22],42.365515345957306,-25.183164665367716,54.09241649747306,-32.21587722583126,-110.71352323864772
[ 3  0  7  0  1  5 19  7  0 -5 24],47.11116697324827,-6.549975040229731,29.83858995551458,-39.469625850361396,-48.13495985968784
[ 3  0  7  0  1  5 19  7  0 -5 25],49.46995608609549,-4.148142187413746,43.4784066282693,-33.23994900664274,-64.77305799915803
[ 2  0  7  0  1  5 19  7  0 -5 27],66.96800328142466,-11.186303579227184,65.62414468489294,-29.774679225659526,-38.16729583987668
[ 2  0  7  0  1  5 19  7  0 -5 28],48.4566220561105,-7.316419748599184,30.343531310057543,-7.96,-65.10889601542843
[ 1  3  7  0  1  5 19  7  0 -5 10],59.15925678174104,-40.33596969956244,127.17421403185503,-34.190320175626134,-108.05434843414892
[ 2  2  7  0  1  5 19  7  0 -5 16],90.11691678907675,-54.99403575047843,76.40844707309832,-62.566074823373846,-97.05265935717595
[ 4  2  7  0  1  5 19  7  0 -5 19],23.858164008600003,-10.922992162642874,42.213377540000735,-17.97034700348255,-66.86431387407518
[ 5  2  7  0  1  5 19  7  0 -5 20],85.01327842444749,-18.458215745346884,-19.277664060503138,-21.851565682539807,-9.782323989550639
[ 5  1  7  0  1  5 19  7  0 -5 21],91.12582174475,-14.685028990441454,-11.450443257879115,-18.961570520430467,-19.6327432
[ 5  1  7  0  1  5 19  7  0 -5 23],71.95285217659968,-4.0,-26.591085065468654,-28.161401276349647,-75.44419347016049
[ 5  0  7  0  1  5 19  7  0 -5 25],24.226367074907998,-7.091924879811591,-29.95390628602743,-21.935429764883914,-39.136283298626864
[ 6  0  7  0  1  5 19  7  0 -5 26],29.778951120617403,-2.5932847816596882,-19.389283460086,17.92806,-57.984381837610165
[ 7  0  7  0  1  5 19  7  0 -5 27],6.054,-2.5960830454,-15.60024346,12.2091188118,-9.946
[ 8  1  7  0  1  5 19  7  0 -5 29],6.0,-7.96,-11.8804,23.642394,0.0
[ 3  0  7  0  1  5 19  7  0 -5 11],139.38815108761597,-8.696680199663893,77.4656007010276,-49.532557930913484,-133.4232334369065
[ 2  1  7  0  1  5 19  7  0 -5 20],92.27747606178488,-34.966572094047756,54.87796573719561,-27.98242810646881,-83.50764958529692
[ 2  0  7  0  1  5 19  7  0 -5 29],78.752512338613,-6.793465209301,62.79704744477013,-19.60398004,-95.61792499119552
[ 2  3  7  0  1  5 19  7  0 -5 10],191.00420001917405,-36.835421295986286,67.40014372178494,-26.240963413908194,-90.32738857805168
[ 1  3  7  0  1  5 19  7  0 -5 14],74.92402919898265,-22.0559506749289,49.885372666125974,-15.158676888623269,-127.51372673680453
[ 2  4  7  0  1  5 19  7  0 -5 17],30.93868991413536,-29.089786370010486,16.2579388564711,-25.82366784311671,-83.63853954676779
[ 2  5  7  0  1  5 19  7  0 -5 21],24.231158988738002,-2.3845866554723743,53.44784334981087,-3.462547222,-48.427877624320004
[ 3  5  7  0  1  5 19  7  0 -5 22],41.407323350441025,-7.797146206000001,24.709232565693334,-7.636994378626,-29.48049120076228
[ 3  6  7  0  1  5 19  7  0 -5 23],0.0,-11.556379702480001,31.092640322740635,-11.454092220946,-38.7695930773654
[ 2  6  7  0  1  5 19  7  0 -5 24],18.245088492,-1.881568486,29.618751606,-2.75384062828,-19.9
[ 3  6  7  0  1  5 19  7  0 -5 25],0.0,-11.6093055788086,24.40010890985289,-7.798594,-19.736742097486
[ 4  6  7  0  1  5 19  7  0 -5 26],79.33891012047235,-11.61218092,0.0,-3.8386474600000002,-37.83896534741096
[ 4  5  7  0  1  5 19  7  0 -5 27],11.994,-18.502024290695626,24.020040713284832,-21.88357989322825,-19.738594
[ 4  4  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 4  0  7  0  1  5 19  7  0 -5  4],6.107945999999999,-0.6251587057751941,69.41645034379076,-22.864802471280093,-27.21346222179713
[ 2  2  7  0  1  5 19  7  0 -5 19],64.74543926704736,-53.390728196980355,90.27416905349475,-49.3085790547669,-108.88769901672842
[ 1  1  7  0  1  5 19  7  0 -5 23],56.49327565815729,-6.5008566429231,25.744825225210437,-6.867944357200147,-65.04933730648752
[ 1  2  7  0  1  5 19  7  0 -5 25],124.12897262077279,-8.02832123826114,82.87858905873576,-7.588218563303954,-108.38494631160513
[ 2  2  7  0  1  5 19  7  0 -5 29],46.353183343247935,-34.59310100654364,35.1119103594,-45.44605131354829,-165.4862385499124
[ 4  1  7  0  1  5 19  7  0 -5  8],257.143825743737,-53.60761717111363,47.755155713865754,-20.775885761368666,-81.67309250035065
[ 4  1  7  0  1  5 19  7  0 -5 15],66.98136159498004,-44.61132161322325,47.760167611061306,-17.490485786214204,-47.87586430236807
[ 3  1  7  0  1  5 19  7  0 -5 21],60.689006287836385,-17.621697737489647,47.99445451363881,-35.219238069029046,-110.78257631483592
[ 3  1  7  0  1  5 19  7  0 -5 27],61.20978938991289,-28.733431479862706,65.14248844710842,-31.854667583688993,-57.147506260762725
[ 4  0  7  0  1  5 19  7  0 -5 29],57.3707549947173,-6.793465209301,29.40597006,-11.8804,-67.93465209301
[ 4  0  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 3  1  7  0  1  5 19  7  0 -5  5],1601.0842549400388,-49.75593006371035,182.1311846630795,-41.473916345681985,-257.596404072277
[ 2  2  7  0  1  5 19  7  0 -5 18],48.25763536818487,-30.858717492902404,133.80561120175219,-64.57655190129434,-158.55229997444727
[ 2  3  7  0  1  5 19  7  0 -5 19],65.7953551510782,-38.45921837938667,24.235912009323272,-35.310208763652255,-102.76245537372586
[ 3  3  7  0  1  5 19  7  0 -5 20],-5.6377319164933954,-14.853114153375946,71.67754584255361,-28.20644600799823,-56.942779689360265
[ 5  4  7  0  1  5 19  7  0 -5 26],96.33212855356635,-21.79238927954101,-18.85821542779717,-25.400732594972283,-47.75455044185694
[ 5  4  7  0  1  5 19  7  0 -5 29],68.16907697032242,-30.90212222883196,-15.761596,-19.60398004,-10.0
[ 4  3  7  0  1  5 19  7  0 -5 13],24.385649095362574,-24.84716720111848,237.1886758837983,-13.386386274723616,-64.10929607244206
[ 4  2  7  0  1  5 19  7  0 -5 14],83.38441223461295,-38.46722995204813,38.711996365624145,-14.070696512059747,-84.04434187299563
[ 4  2  7  0  1  5 19  7  0 -5 15],24.01971400414149,-18.95638612032078,158.30983342583417,-39.77625822659527,-92.81015217977068
[ 1  2  7  0  1  5 19  7  0 -5 28],70.51569714585476,-7.164676428604576,108.41532954528257,-5.896438538284829,-134.7458372858094
[ 1  2  7  0  1  5 19  7  0 -5 29],89.1253373430746,-8.64827525163591,57.3707549947173,-14.854222890512437,-104.66174574128357
[ 2  2  7  0  1  5 19  7  0 -5 15],88.8978144845862,-47.032244937334376,76.77844995093501,-58.25579360289182,-205.20621131360724
[ 2  3  7  0  1  5 19  7  0 -5 18],53.97293774273969,-50.259849376511966,42.580948681392144,-32.818948161252685,-56.60891933286632
[ 2  5  7  0  1  5 19  7  0 -5 22],29.842288820847326,-5.894850098848055,23.917242942812578,-0.6810996463523662,-48.266104011699085
[ 2  6  7  0  1  5 19  7  0 -5 23],23.696393999999998,-3.4611134247999997,24.432441593454605,-1.5636922209459998,-29.064206846638
[ 2  6  7  0  1  5 19  7  0 -5 25],18.08881908,-1.8820540000000001,12.156717902514,-2.75528746,-29.539594
[ 2  6  7  0  1  5 19  7  0 -5 26],17.928546,-3.352140174916,11.994,-3.353511135232,-9.946
[ 2  6  7  0  1  5 19  7  0 -5 27],35.74585501962,-3.564000354286,0.0,-1.8276899914000002,-29.32366293931114
[ 2  7  7  0  1  5 19  7  0 -5 28],12.2560071932346,-2.545611508,17.8746,-1.7761546,-48.58651482346001
[ 2  7  7  0  1  5 19  7  0 -5 29],11.940000000000001,-2.9701,29.40597006,-1.0,-29.701
[ 2  8  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 1  0  7  0  1  5 19  7  0 -5 15],12.266808192266838,-4.755461650032467,58.319262886913386,-6.731011865766404,-46.65748670824198
[ 3  1  7  0  1  5 19  7  0 -5 25],24.791738211785393,-39.19128468892974,36.700130419640544,-38.63330954767886,-83.77279946710131
[ 2  1  7  0  1  5 19  7  0 -5 28],58.56766186518565,-41.24635729000331,48.55478358637221,-32.68898521398327,-75.20170010586934
[ 2  3  7  0  1  5 19  7  0 -5 16],29.78899868298227,-26.57449605983599,87.42655181423052,-43.11277801004636,-125.70118960558818
[ 1  2  7  0  1  5 19  7  0 -5 22],93.33163822611475,-6.007878993473239,100.61469664058586,-6.530331136164919,-222.49745333160237
[ 2  4  7  0  1  5 19  7  0 -5 26],59.212718827229025,-25.222146964207187,23.951355856983092,-18.280326402025665,-84.78657780024302
[ 2  5  7  0  1  5 19  7  0 -5 28],24.066882492000005,-4.21609767238,36.15680584494606,-3.1527947369908,-29.017145345685403
[ 2  5  7  0  1  5 19  7  0 -5 29],23.642394,-5.8519850599,35.1119103594,-2.9701,-19.9
[ 2  5  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 2  3  7  0  1  5 19  7  0 -5 15],117.26138945016177,-21.0148555422456,47.87307669158544,-10.897408637163245,-174.5173299771874
[ 2  4  7  0  1  5 19  7  0 -5 16],113.43378520188942,-24.274631217650487,23.622636819514,-36.008962753002315,-57.75680448221627
[ 2  5  7  0  1  5 19  7  0 -5 17],89.19446964967433,-6.110137551410322,17.8746,-4.421545788093553,-29.1698249187826
[ 2  5  7  0  1  5 19  7  0 -5 18],29.567798928600006,-2.6226128073994888,65.75241811981063,-2.3304548078751317,-38.60742974427738
[ 3  5  7  0  1  5 19  7  0 -5 19],76.78762821651996,-4.0,24.015400560600003,-3.78432855167026,-29.37603047208073
[ 3  6  7  0  1  5 19  7  0 -5 20],17.92806,-15.274263053556812,92.79929181001688,-3.891568486,-38.80072278360854
[ 4  6  7  0  1  5 19  7  0 -5 24],0.0,-7.522245451940509,96.36502946725669,-15.16981477760584,-10.0
[ 4  6  7  0  1  5 19  7  0 -5 25],24.553246468253025,-11.71904746,46.3607861947511,-18.686416413957478,-19.18861563648632
[ 4  7  7  0  1  5 19  7  0 -5 26],71.75590243699317,0.0,7.005756323040183,-11.77197286,-28.743858074502704
[ 3  7  7  0  1  5 19  7  0 -5 27],6.0,-4.0,12.479393282166512,-3.8391286000000004,-19.738594
[ 3  6  7  0  1  5 19  7  0 -5 28],6.0,-11.40403932346,24.730517959472134,0.0,-9.8396146
[ 3  7  7  0  1  5 19  7  0 -5 29],0.0,0.0,23.642394,-7.96,-29.701
[ 4  1  7  0  1  5 19  7  0 -5  7],623.1964126760265,-52.88635785157504,54.083811768104084,-20.273382415895338,-97.50271909103074
[ 4  2  7  0  1  5 19  7  0 -5  8],966.116250598099,-39.2435779710142,61.1195756049073,-15.077912809888014,-115.2751485389445
[ 4  1  7  0  1  5 19  7  0 -5 12],37.50015390261217,-25.8875275804959,133.4501824627466,-37.119823718839285,-74.42485528153324
[ 4  0  7  0  1  5 19  7  0 -5 13],42.32342351343307,-4.305104782955975,47.83232342865672,-27.770521758734205,-57.55020408979085
[ 1  0  7  0  1  5 19  7  0 -5 20],55.21147018756373,-3.087450259661292,55.57902110847563,-1.3466905339555526,-29.11117327147815
[ 6  1  7  0  1  5 19  7  0 -5 24],12.047946,-14.866887391034913,-11.771469878116948,6.0,-67.13610853458005
[ 6  2  7  0  1  5 19  7  0 -5 25],17.982963468599998,-7.631243353725797,-7.741335655138592,18.144544811028002,0.0
[ 6  3  7  0  1  5 19  7  0 -5 26],18.036370008600002,-22.2467885082049,-11.6102707942,36.6224360243884,-19.7910743985226
[ 5  2  7  0  1  5 19  7  0 -5 28],41.3388056422752,-18.306913427245576,-7.85254,-11.666554600000001,-48.902490099999994
[ 4  2  7  0  1  5 19  7  0 -5 29],17.8206,-27.173860837204,17.8206,-23.4079402396,-29.701
[ 3  2  7  0  1  5 19  7  0 -5  6],1728.1151889600144,-54.10826735848859,255.106674499231,-17.049564620255925,-226.52456058834102
[ 2  4  7  0  1  5 19  7  0 -5 15],35.96577689310198,-27.9424369518367,73.60847563789406,-19.23110453306805,-63.447965888689154
[ 3  5  7  0  1  5 19  7  0 -5 20],17.98152,-3.945028486,24.502843486883545,-15.223329524349143,-29.376989229052
[ 2  5  7  0  1  5 19  7  0 -5 23],18.0349314,-4.317405906594519,35.43337262751486,-3.6212320539999996,-19.739124226
[ 3  6  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 0  3  7  0  1  5 19  7  0 -5 20],-5.980961942525077,-36.9282222239685,30.332330962764495,-5.487160451669473,-57.478331323516336
[ 0  2  7  0  1  5 19  7  0 -5 21],18.251769987394262,-7.96,31.42455356371237,-2.6373078017260867,-19.679895072027712
[ 0  2  7  0  1  5 19  7  0 -5 22],30.48645190117818,-7.96,18.84533212582374,-3.7679731297567676,-29.533398867045214
[ 3  3  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 4  2  7  0  1  5 19  7  0 -5 17],91.43267529152412,-32.058908473347685,12.212024993628,-20.5732676141376,-56.85083749012331
[ 3  2  7  0  1  5 19  7  0 -5 25],30.419603691279193,-21.415772270790086,36.21853213601481,-21.65699253032621,-110.41291750492779
[ 3  3  7  0  1  5 19  7  0 -5 27],-3.6405428652385936,-28.61439915195988,30.837916492203203,-25.961451718523723,-92.73573238650934
[ 1  3  7  0  1  5 19  7  0 -5 29],17.8206,-30.90212222883196,40.760791255806,-23.4079402396,-67.93465209301
[ 1  2  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 4  1  7  0  1  5 19  7  0 -5 13],41.934791494773854,-22.170446875040835,108.31055412526324,-29.170813059673723,-83.23557214019341
[ 6  1  7  0  1  5 19  7  0 -5 17],30.638211727727665,-7.906000000000001,-19.179075442337375,6.0,-29.590636935335283
[ 6  0  7  0  1  5 19  7  0 -5 18],12.05032302357486,-5.10946337448538,-11.71807235969494,24.5526039253384,-29.326585634033382
[ 6  0  7  0  1  5 19  7  0 -5 19],41.51899392619232,-3.4571968687467227,-3.9455008528893036,6.054490373999999,-29.27115888544072
[ 6  1  7  0  1  5 19  7  0 -5 20],18.038284075374,-15.434658890527631,-15.539077534731131,44.72198250096779,-9.781503906144879
[ 7  1  7  0  1  5 19  7  0 -5 21],11.9949844614774,0.0,0.0,24.76092248226781,-10.0
[ 7  1  7  0  1  5 19  7  0 -5 22],0.0,-3.8896410146507403,0.0,6.0549671400000005,-10.0
[ 7  1  7  0  1  5 19  7  0 -5 23],0.0,0.0,-7.96,18.089304112860003,0.0
[ 7  1  7  0  1  5 19  7  0 -5 25],6.054,-3.946,-7.74518746,12.213992351997263,-29.4866686
[ 8  0  7  0  1  5 19  7  0 -5 28],6.054,-1.936,-4.0,18.0344454,-10.0
[ 7  0  7  0  1  5 19  7  0 -5 29],17.8206,-1.99,-4.0,11.940000000000001,-29.701
[ 8  0  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 4  0  7  0  1  5 19  7  0 -5  5],538.1543255540658,-4.6641373683242655,48.78232834704763,-17.736600837115407,-82.38155689656489
[ 4  2  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 3  4  7  0  1  5 19  7  0 -5 17],6.0,-7.016209202355801,19.729679715335916,-7.798594,-29.48425083602686
[ 3  4  7  0  1  5 19  7  0 -5 19],12.2620490232,-18.479023244601233,30.469505364717694,-7.6379605514860005,-10.0
[ 4  4  7  0  1  5 19  7  0 -5 21],62.00283431832363,-2.4566802637241976,17.8746,-3.7964516307512306,-66.61054614366893
[ 4  5  7  0  1  5 19  7  0 -5 25],42.99945191861138,-21.732380952315737,12.883065129509852,-15.3832756277632,-19.509144620438747
[ 3  3  7  0  1  5 19  7  0 -5 14],-4.905149147999565,-32.02691146829134,213.59418630980232,-37.9408978737063,-67.24138813557727
[ 4  3  7  0  1  5 19  7  0 -5 15],241.7668167557985,-20.453387832891373,72.694695195545,-48.926760838755584,-83.40743137749367
[ 5  3  7  0  1  5 19  7  0 -5 16],275.8452617202404,-21.834655770458145,-25.710857368879843,-25.452662910147772,-51.1393448869398
[ 5  4  7  0  1  5 19  7  0 -5 17],358.68422880001975,-26.64322948454944,-32.99740760182989,-45.53726650497967,-54.35992478188013
[ 4  4  7  0  1  5 19  7  0 -5 18],24.66534775416205,-3.0310448532972822,155.27692402137865,-2.2465131162991767,-66.20035587889289
[ 4  5  7  0  1  5 19  7  0 -5 19],18.780371167167992,-14.535019939544918,108.67176639736873,-15.173273386458728,-10.0
[ 4  5  7  0  1  5 19  7  0 -5 20],73.27776109867949,-15.219521787679662,18.306890526130022,-15.054795151568502,-9.946
[ 5  5  7  0  1  5 19  7  0 -5 23],238.69031603085423,-14.89654583397201,-31.71074770197307,-28.659507635194437,-69.51652386007785
[ 5  0  7  0  1  5 19  7  0 -5  8],68.07052344513576,-2.274796770476735,-7.906000000000001,-7.8501303585399995,-57.0227258642243
[ 4  0  7  0  1  5 19  7  0 -5  9],50.42253291798134,-5.991344481517279,35.1119103594,-29.77309844486696,-74.18238255076832
[ 4  0  7  0  1  5 19  7  0 -5 10],36.22524689203141,-1.7899044146623666,109.9987477468691,-30.870818960260014,-83.77151123263229
[ 5  0  7  0  1  5 19  7  0 -5 12],55.07372288415608,-1.8271384956526395,-23.14328650906,-35.7228148792065,-48.03938724986325
[ 6  0  7  0  1  5 19  7  0 -5 13],0.0,-6.607379521226337,-7.9045565314,6.0,-19.62659866238323
[ 6  0  7  0  1  5 19  7  0 -5 16],6.0,-2.7552701385226,-7.636465658115129,12.314941683307033,-9.891555538522601
[ 5  0  7  0  1  5 19  7  0 -5 21],53.90177627113355,-4.836331377162086,-18.918668925868,-11.084780273898136,-84.37095568623086
[ 5  0  7  0  1  5 19  7  0 -5 22],54.37719311624818,-4.192636633658238,-29.44864758892761,-29.159761460978466,-9.890139373042615
[ 6  0  7  0  1  5 19  7  0 -5 27],12.154812540000002,-4.314640243977999,-15.387579045400003,29.941372193367968,-29.060471763072822
[ 5  0  7  0  1  5 19  7  0 -5 28],30.547938840979825,-4.219713267910769,-22.9326222463654,-11.153409474507544,-75.95518337694168
[ 5  0  7  0  1  5 19  7  0 -5 29],57.3707549947173,-3.940399,-27.173860837204,-11.8804,-39.40399
[ 6  0  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 2  2  7  0  1  5 19  7  0 -5 14],97.0663293092852,-70.42844675916508,88.67083534006849,-48.69857570702899,-149.96727585268397
[ 3  1  7  0  1  5 19  7  0 -5 28],59.32520231606465,-7.7996146,41.95872006018196,-29.048846364339248,-93.56331792756208
[ 3  2  7  0  1  5 19  7  0 -5 23],24.552287882369107,-32.04287254513036,48.39443600580954,-24.5026089816234,-125.1366229008112
[ 3  2  7  0  1  5 19  7  0 -5 24],81.79795143616488,-22.37487849834659,30.698563179511755,-39.196740668331046,-85.09922099929521
[ 3  3  7  0  1  5 19  7  0 -5 28],-9.892782310540017,-22.00715498688783,63.93653005415532,-20.145560947836547,-66.38235877066342
[ 4  3  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 3  0  7  0  1  5 19  7  0 -5 17],54.51150201023958,-6.169074023752711,54.4887431362713,-30.901720385612396,-99.35248175534448
[ 2  6  7  0  1  5 19  7  0 -5 20],70.52503564084972,-0.946,12.047460000000001,-3.6731859399999998,-67.5642133857754
[ 2  6  7  0  1  5 19  7  0 -5 21],30.523796103207737,-3.5101847490580003,6.0,-2.80725058,-67.2443595270558
[ 2  7  7  0  1  5 19  7  0 -5 22],53.72817939871233,-1.5641501511760056,6.054,-3.409287342138537,-9.89254
[ 2  8  7  0  1  5 19  7  0 -5 23],47.73360975093444,-0.89157286,0.0,-2.6470410202,-19.684229991400002
[ 2  9  7  0  1  5 19  7  0 -5 24],6.0,0.0,54.00785489556497,0.0,0.0
[ 3  9  7  0  1  5 19  7  0 -5 25],60.35220341788691,-7.795776216001432,18.567244892183666,0.0,0.0
[ 3 10  7  0  1  5 19  7  0 -5 26],12.31996769199858,-3.946,68.36062610810251,-4.0,-19.73863875574
[ 4 10  7  0  1  5 19  7  0 -5 27],25.95523654733901,-3.1217603872866198,171.19148603935423,-11.769595932171999,-47.59567004582981
[ 5 10  7  0  1  5 19  7  0 -5 28],450.7944600414474,-33.12388556364589,-36.342550888629965,-31.897678253033153,-83.44184950646209
[ 5  9  7  0  1  5 19  7  0 -5 29],281.4566742269319,-45.44605131354829,-27.173860837204,-23.4079402396,-58.519850598999994
[ 5  8  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 0  3  7  0  1  5 19  7  0 -5 17],-4.679276525281031,-11.70244599769346,43.80107694133737,-5.031581397429038,-67.32994294923803
[ 0  2  7  0  1  5 19  7  0 -5 18],18.578382039856983,-4.0,19.772666922949032,0.0,-19.783944224653727
[ 3  6  7  0  1  5 19  7  0 -5 21],11.940000000000001,-11.085744561845619,24.63698863724905,0.0,-19.845514
[ 3  6  7  0  1  5 19  7  0 -5 22],24.392302004668892,-11.659891200762281,6.0,-3.8396146,-9.946
[ 3  6  7  0  1  5 19  7  0 -5 24],41.19103910971061,-4.0,29.839006121786525,-7.797129538877374,0.0
[ 3  7  7  0  1  5 19  7  0 -5 25],0.0,-3.836742097486,36.330089688640086,-7.639013766946,-39.40399
[ 3  7  7  0  1  5 19  7  0 -5 26],6.418649029478797,-15.54630232,6.799963422294528,-11.77294,-19.845514
[ 2  7  7  0  1  5 19  7  0 -5 27],6.0,-2.7033291999999998,12.101406,-3.6202167999999997,-9.89254
[ 2  8  7  0  1  5 19  7  0 -5 29],0.0,0.0,35.1119103594,-2.9701,-10.0
[ 3  8  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 2  4  7  0  1  5 19  7  0 -5 28],36.0027402696438,-24.921939081266984,27.8058433069786,-21.358834563565978,-19.580833054
[ 3  4  7  0  1  5 19  7  0 -5 29],29.40597006,-7.96,17.8206,-7.96,-19.9
[ 2  3  7  0  1  5 19  7  0 -5 20],36.157830062068186,-36.474321736478295,60.16895436147057,-43.30320220431511,-101.21993487997118
[ 2  4  7  0  1  5 19  7  0 -5 29],23.642394,-23.4079402396,27.173860837204,-23.4079402396,-67.93465209301
[ 2  3  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 6  0  7  0  1  5 19  7  0 -5 21],12.20941254194286,-5.790756740345343,-19.442151171400003,24.394202361864547,-9.89254
[ 7  0  7  0  1  5 19  7  0 -5 22],12.102858163626,-2.861183223442583,-7.906000000000001,12.153845400000002,0.0
[ 8  0  7  0  1  5 19  7  0 -5 23],6.0,0.0,0.0,6.0554434686,-19.9
[ 8  1  7  0  1  5 19  7  0 -5 24],6.054988981883054,0.0,-4.0,0.0,-10.0
[ 8  1  7  0  1  5 19  7  0 -5 25],12.10092,-4.0,0.0,0.0,-39.242584
[ 8  1  7  0  1  5 19  7  0 -5 26],11.994,-11.825914000000001,-4.0,6.054,-19.9
[ 8  0  7  0  1  5 19  7  0 -5 27],6.0,-1.82811286,-7.96,6.054,-9.892054
[ 9  0  7  0  1  5 19  7  0 -5 28],6.0,-1.0,-4.0,0.0,0.0
[10  0  7  0  1  5 19  7  0 -5 29],0.0,-1.0,0.0,0.0,-10.0
[10  0  7  0  1  5 19  7  0 -5 30],0.0,0.0,0.0,0.0,0.0
[ 4  0  7  0  1  5 19  7  0 -5 14],42.347384078649405,-3.8267102987243855,18.301323746399998,-41.632814573758466,-74.88860821444977
[ 6  1  7  0  1  5 19  7  0 -5 19],0.0,-7.743805318997348,-22.40481163686251,12.25811373054,-19.9
[ 6  0  7  0  1  5 19  7  0 -5 22],12.104268213731197,-1.936,-19.279044113154974,23.91669366888409,-48.16849338053611
[ 7  0  7  0  1  5 19  7  0 -5 23],11.99497584426,-0.9445565314,0.0,12.262109483251088,-39.0743975028769
[ 7  0  7  0  1  5 19  7  0 -5 24],23.91352143568978,-0.946,-11.6112282628,24.484813292693467,-10.0
[ 6  0  7  0  1  5 19  7  0 -5 29],17.8206,-5.8519850599,-11.8804,29.40597006,-29.701
[ 3  1  7  0  1  5 19  7  0 -5  4],137.45809847395694,-36.184193314190345,795.276579827366,-18.694361218105268,-119.83885891116954
[ 5  0  7  0  1  5 19  7  0 -5 11],118.96487573978352,-6.726345425831336,-19.07184858652341,-17.551096846313285,-48.16473151992531
[ 6  0  7  0  1  5 19  7  0 -5 15],12.047460000000001,0.0,-15.388046669740001,23.910894530224823,-39.18550322134905
